name,year,director,budget,gross,profit,roi
becoming jane,2007,julian jarrold,16500000.0,37407812.0,20907812.0,126.71401212121212
in the name of the king: a dungeon siege tale,2007,uwe boll,60000000.0,13097915.0,-46902085.0,-78.17014166666667
pathfinder,2007,marcus nispel,45000000.0,30984583.0,-14015417.0,-31.14537111111111
the comebacks,2007,tom brady,20000000.0,13539154.0,-6460846.0,-32.304230000000004
we own the night,2007,james gray,21000000.0,55033767.0,34033767.0,162.06555714285716
savage grace,2007,tom kalin,4600000.0,1432799.0,-3167201.0,-68.8521956521739
death sentence,2007,james wan,20000000.0,16974459.0,-3025541.0,-15.127704999999999
the water horse,2007,jay russell,40000000.0,103967384.0,63967384.0,159.91846
elite squad,2007,josé padilha,4000000.0,14759148.0,10759148.0,268.9787
my blueberry nights,2007,kar-wai wong,10000000.0,22007671.0,12007671.0,120.07670999999999
margot at the wedding,2007,noah baumbach,10000000.0,2900156.0,-7099844.0,-70.99844
the messengers,2007,danny pang,16000000.0,55060212.0,39060212.0,244.126325
tyler perry's why did i get married?,2007,tyler perry,15000000.0,55862886.0,40862886.0,272.41924
love in the time of cholera,2007,mike newell,45000000.0,31575877.0,-13424123.0,-29.831384444444442
p2,2007,franck khalfoun,8000000.0,7766240.0,-233760.0,-2.922
the reaping,2007,stephen hopkins,40000000.0,62771059.0,22771059.0,56.9276475
the invasion,2007,oliver hirschbiegel,80000000.0,40170558.0,-39829442.0,-49.7868025
redacted,2007,brian de palma,5000000.0,784604.0,-4215396.0,-84.30792
who's your caddy?,2007,don michael paul,7000000.0,5713425.0,-1286575.0,-18.37964285714286
persepolis,2007,vincent paronnaud,7300000.0,22783978.0,15483978.0,212.1092876712329
the great debaters,2007,denzel washington,15000000.0,30271556.0,15271556.0,101.81037333333333
georgia rule,2007,garry marshall,20000000.0,25000167.0,5000167.0,25.000835
i know who killed me,2007,chris sivertson,12000000.0,9669758.0,-2330242.0,-19.418683333333334
mr. magorium's wonder emporium,2007,zach helm,65000000.0,69474661.0,4474661.0,6.884093846153847
hotel for dogs,2007,thor freudenthal,35000000.0,117252578.0,82252578.0,235.0073657142857
fred claus,2007,david dobkin,100000000.0,97838349.0,-2161651.0,-2.161651
sex and death 101,2007,daniel waters,5000000.0,1229330.0,-3770670.0,-75.4134
lions for lambs,2007,robert redford,35000000.0,64811540.0,29811540.0,85.17582857142857
captivity,2007,roland joffé,17000000.0,10921200.0,-6078800.0,-35.75764705882353
charlie bartlett,2007,jon poll,12000000.0,5254986.0,-6745014.0,-56.20845
the invisible,2007,david s. goyer,30000000.0,26810113.0,-3189887.0,-10.632956666666667
the last legion,2007,doug lefler,35000000.0,25303038.0,-9696962.0,-27.705605714285714
diary of the dead,2007,george a. romero,2000000.0,5540941.0,3540941.0,177.04705
mongol: the rise of genghis khan,2007,sergei bodrov,18000000.0,26527510.0,8527510.0,47.375055555555555
the life before her eyes,2007,vadim perelman,13000000.0,7248490.0,-5751510.0,-44.242384615384616
nancy drew,2007,andrew fleming,20000000.0,30666930.0,10666930.0,53.334649999999996
in the land of women,2007,jonathan kasdan,10000000.0,17562071.0,7562071.0,75.62071
rendition,2007,gavin hood,27500000.0,27066382.0,-433618.0,-1.5767927272727271
license to wed,2007,ken kwapis,35000000.0,70181325.0,35181325.0,100.51807142857143
88 minutes,2007,jon avnet,30000000.0,32593385.0,2593385.0,8.644616666666668
stomp the yard,2007,sylvain white,13000000.0,75511123.0,62511123.0,480.8547923076923
hounddog,2007,deborah kampmeier,3750000.0,131961.0,-3618039.0,-96.48104
postal,2007,uwe boll,15000000.0,146741.0,-14853259.0,-99.02172666666667
the hunting party,2007,richard shepard,25000000.0,7674033.0,-17325967.0,-69.30386800000001
things we lost in the fire,2007,susanne bier,16000000.0,8591255.0,-7408745.0,-46.30465625
the dark knight,2008,christopher nolan,185000000.0,1005973645.0,820973645.0,443.7695378378378
twilight,2008,catherine hardwicke,37000000.0,408430415.0,371430415.0,1003.8659864864865
iron man,2008,jon favreau,140000000.0,585796247.0,445796247.0,318.4258907142857
the incredible hulk,2008,louis leterrier,150000000.0,264770996.0,114770996.0,76.51399733333332
kung fu panda,2008,mark osborne,130000000.0,631746197.0,501746197.0,385.9586130769231
tropic thunder,2008,ben stiller,92000000.0,195702963.0,103702963.0,112.72061195652174
step brothers,2008,adam mckay,65000000.0,128108211.0,63108211.0,97.0895553846154
quantum of solace,2008,marc forster,200000000.0,589580482.0,389580482.0,194.790241
mamma mia!,2008,phyllida lloyd,52000000.0,611257819.0,559257819.0,1075.4958057692309
the strangers,2008,bryan bertino,9000000.0,82410456.0,73410456.0,815.6717333333333
indiana jones and the kingdom of the crystal skull,2008,steven spielberg,185000000.0,790653942.0,605653942.0,327.3805091891892
taken,2008,pierre morel,25000000.0,226837760.0,201837760.0,807.35104
the curious case of benjamin button,2008,david fincher,150000000.0,335802786.0,185802786.0,123.868524
wanted,2008,timur bekmambetov,75000000.0,342463063.0,267463063.0,356.6174173333333
burn after reading,2008,ethan coen,37000000.0,163728902.0,126728902.0,342.510545945946
revolutionary road,2008,sam mendes,35000000.0,75981180.0,40981180.0,117.08908571428572
zack and miri make a porno,2008,kevin smith,24000000.0,42784344.0,18784344.0,78.26809999999999
wall·e,2008,andrew stanton,180000000.0,521311890.0,341311890.0,189.61771666666667
forgetting sarah marshall,2008,nicholas stoller,30000000.0,105833257.0,75833257.0,252.7775233333333
seven pounds,2008,gabriele muccino,55000000.0,169748929.0,114748929.0,208.63441636363635
vicky cristina barcelona,2008,woody allen,15500000.0,96409300.0,80909300.0,521.9954838709677
in bruges,2008,martin mcdonagh,15000000.0,34085749.0,19085749.0,127.23832666666665
sex and the city,2008,michael patrick king,65000000.0,418765519.0,353765519.0,544.2546446153847
slumdog millionaire,2008,danny boyle,15000000.0,378410542.0,363410542.0,2422.7369466666664
the house bunny,2008,fred wolf,25000000.0,70439696.0,45439696.0,181.75878400000002
rocknrolla,2008,guy ritchie,18000000.0,25740863.0,7740863.0,43.00479444444444
gran torino,2008,clint eastwood,33000000.0,269958228.0,236958228.0,718.0552363636364
the reader,2008,stephen daldry,32000000.0,108902486.0,76902486.0,240.32026875
the hurt locker,2008,kathryn bigelow,15000000.0,49259766.0,34259766.0,228.39844
rambo,2008,sylvester stallone,50000000.0,113244290.0,63244290.0,126.48858000000001
the happening,2008,m. night shyamalan,48000000.0,163403799.0,115403799.0,240.42458125000002
the wrestler,2008,darren aronofsky,6000000.0,44734660.0,38734660.0,645.5776666666667
cloverfield,2008,matt reeves,25000000.0,172394180.0,147394180.0,589.57672
changeling,2008,clint eastwood,55000000.0,113398237.0,58398237.0,106.17861272727274
eagle eye,2008,d.j. caruso,80000000.0,178767383.0,98767383.0,123.45922875
the ruins,2008,carter smith,8000000.0,22818256.0,14818256.0,185.2282
the other boleyn girl,2008,justin chadwick,35000000.0,78201830.0,43201830.0,123.43379999999999
21,2008,robert luketic,35000000.0,159808370.0,124808370.0,356.59534285714284
never back down,2008,jeff wadlow,20000000.0,41627431.0,21627431.0,108.137155
the mummy: tomb of the dragon emperor,2008,rob cohen,145000000.0,403449830.0,258449830.0,178.2412620689655
hancock,2008,peter berg,150000000.0,629443428.0,479443428.0,319.628952
journey to the center of the earth,2008,eric brevig,60000000.0,244232688.0,184232688.0,307.05448
bolt,2008,byron howard,150000000.0,309979994.0,159979994.0,106.65332933333333
sex drive,2008,sean anders,19000000.0,18755936.0,-244064.0,-1.2845473684210527
death race,2008,paul w.s. anderson,45000000.0,76014335.0,31014335.0,68.92074444444445
the chronicles of narnia: prince caspian,2008,andrew adamson,225000000.0,419665568.0,194665568.0,86.51803022222222
pineapple express,2008,david gordon green,27000000.0,101624843.0,74624843.0,276.3883074074074
the boy in the striped pajamas,2008,mark herman,12500000.0,40416563.0,27916563.0,223.332504
valkyrie,2008,bryan singer,75000000.0,201545517.0,126545517.0,168.727356
27 dresses,2008,anne fletcher,30000000.0,162655351.0,132655351.0,442.1845033333334
let the right one in,2008,tomas alfredson,4000000.0,11227336.0,7227336.0,180.6834
role models,2008,david wain,28000000.0,92649419.0,64649419.0,230.89078214285715
defiance,2008,edward zwick,32000000.0,51262751.0,19262751.0,60.196096875
wild child,2008,nick moore,20000000.0,21972336.0,1972336.0,9.86168
the forbidden kingdom,2008,rob minkoff,55000000.0,128792411.0,73792411.0,134.16802
bronson,2008,nicolas winding refn,230000.0,2260712.0,2030712.0,882.9182608695652
australia,2008,baz luhrmann,130000000.0,211787511.0,81787511.0,62.913470000000004
yes man,2008,peyton reed,70000000.0,223241637.0,153241637.0,218.9166242857143
body of lies,2008,ridley scott,70000000.0,115900897.0,45900897.0,65.57271
disaster movie,2008,jason friedberg,20000000.0,34816824.0,14816824.0,74.08412
superhero movie,2008,craig mazin,35000000.0,71571300.0,36571300.0,104.48942857142858
ponyo,2008,hayao miyazaki,34000000.0,204826668.0,170826668.0,502.4313764705882
jumper,2008,doug liman,85000000.0,225132113.0,140132113.0,164.86130941176472
speed racer,2008,lana wachowski,120000000.0,93945766.0,-26054234.0,-21.711861666666664
the bank job,2008,roger donaldson,20000000.0,64828421.0,44828421.0,224.14210500000002
street kings,2008,david ayer,20000000.0,66476363.0,46476363.0,232.38181500000002
get smart,2008,peter segal,80000000.0,230685453.0,150685453.0,188.35681625
punisher: war zone,2008,lexi alexander,35000000.0,10161493.0,-24838507.0,-70.96716285714287
you don't mess with the zohan,2008,dennis dugan,90000000.0,204313400.0,114313400.0,127.0148888888889
hellboy ii: the golden army,2008,guillermo del toro,85000000.0,168319243.0,83319243.0,98.0226388235294
"synecdoche, new york",2008,charlie kaufman,20000000.0,4658401.0,-15341599.0,-76.707995
marley & me,2008,david frankel,60000000.0,255743093.0,195743093.0,326.23848833333335
fool's gold,2008,andy tennant,70000000.0,111231041.0,41231041.0,58.90148714285714
the secret life of bees,2008,gina prince-bythewood,11000000.0,39952437.0,28952437.0,263.20397272727274
nick and norah's infinite playlist,2008,peter sollett,10000000.0,33556631.0,23556631.0,235.56631000000002
the spiderwick chronicles,2008,mark waters,90000000.0,164170327.0,74170327.0,82.41147444444444
doomsday,2008,neil marshall,30000000.0,22472631.0,-7527369.0,-25.091229999999996
max payne,2008,john moore,35000000.0,87066930.0,52066930.0,148.76265714285714
the day the earth stood still,2008,scott derrickson,80000000.0,233093859.0,153093859.0,191.36732375
milk,2008,gus van sant,20000000.0,54589558.0,34589558.0,172.94779
madagascar: escape 2 africa,2008,eric darnell,150000000.0,603900354.0,453900354.0,302.600236
the spirit,2008,frank miller,60000000.0,39164441.0,-20835559.0,-34.72593166666667
ghost town,2008,david koepp,20000000.0,27090159.0,7090159.0,35.450795
bottle shock,2008,randall miller,5000000.0,4629770.0,-370230.0,-7.4046
the rocker,2008,peter cattaneo,15000000.0,8808935.0,-6191065.0,-41.27376666666667
step up 2: the streets,2008,jon m. chu,17500000.0,150988382.0,133488382.0,762.7907542857142
semi-pro,2008,kent alterman,55000000.0,44004502.0,-10995498.0,-19.991814545454545
repo! the genetic opera,2008,darren lynn bousman,8500000.0,188126.0,-8311874.0,-97.78675294117647
outlander,2008,howard mccain,50000000.0,7034698.0,-42965302.0,-85.930604
saw v,2008,david hackl,10800000.0,113864059.0,103064059.0,954.2968425925926
horton hears a who!,2008,jimmy hayward,85000000.0,298572799.0,213572799.0,251.26211647058824
the women,2008,diane english,16000000.0,50007546.0,34007546.0,212.54716249999998
choke,2008,clark gregg,3000000.0,3982459.0,982459.0,32.74863333333333
doubt,2008,john patrick shanley,20000000.0,51699984.0,31699984.0,158.49992
bedtime stories,2008,adam shankman,80000000.0,212874864.0,132874864.0,166.09358
"10,000 bc",2008,roland emmerich,105000000.0,269784201.0,164784201.0,156.9373342857143
the midnight meat train,2008,ryûhei kitamura,15000000.0,3534313.0,-11465687.0,-76.43791333333333
drillbit taylor,2008,steven brill,40000000.0,49944325.0,9944325.0,24.8608125
made of honor,2008,paul weiland,40000000.0,106407672.0,66407672.0,166.01918
what happens in vegas,2008,tom vaughan,35000000.0,219375562.0,184375562.0,526.78732
the brothers bloom,2008,rian johnson,20000000.0,5530764.0,-14469236.0,-72.34618
inkheart,2008,iain softley,60000000.0,62803180.0,2803180.0,4.671966666666667
appaloosa,2008,ed harris,20000000.0,27712362.0,7712362.0,38.56181
vantage point,2008,pete travis,40000000.0,152039882.0,112039882.0,280.099705
w.,2008,oliver stone,25100000.0,29560587.0,4460587.0,17.771262948207173
untraceable,2008,gregory hoblit,35000000.0,52933513.0,17933513.0,51.23860857142857
sunshine cleaning,2008,christine jeffs,8000000.0,16580250.0,8580250.0,107.253125
how to lose friends & alienate people,2008,robert b. weide,28000000.0,19152009.0,-8847991.0,-31.599967857142857
transporter 3,2008,olivier megaton,30000000.0,108979549.0,78979549.0,263.26516333333336
prom night,2008,nelson mccormick,20000000.0,57197876.0,37197876.0,185.98938
high school musical 3: senior year,2008,kenny ortega,11000000.0,252909177.0,241909177.0,2199.1743363636365
righteous kill,2008,jon avnet,60000000.0,79498846.0,19498846.0,32.49807666666666
leatherheads,2008,george clooney,58000000.0,41319039.0,-16680961.0,-28.760277586206897
meet the spartans,2008,jason friedberg,30000000.0,85897593.0,55897593.0,186.32531
star wars: the clone wars,2008,dave filoni,8500000.0,68282844.0,59782844.0,703.3275764705883
mirrors,2008,alexandre aja,35000000.0,78094714.0,43094714.0,123.12775428571427
harold & kumar escape from guantanamo bay,2008,jon hurwitz,12000000.0,43495888.0,31495888.0,262.46573333333333
baby mama,2008,michael mccullers,30000000.0,64444713.0,34444713.0,114.81571
nim's island,2008,jennifer flackett,37000000.0,100104565.0,63104565.0,170.55287837837838
city of ember,2008,gil kenan,55000000.0,17929684.0,-37070316.0,-67.40057454545455
quarantine,2008,john erick dowdle,12000000.0,41319906.0,29319906.0,244.33254999999997
bangkok dangerous,2008,danny pang,45000000.0,42487390.0,-2512610.0,-5.583577777777777
nights in rodanthe,2008,george c. wolfe,30000000.0,84375346.0,54375346.0,181.25115333333332
four christmases,2008,seth gordon,80000000.0,164112721.0,84112721.0,105.14090125
the sisterhood of the traveling pants 2,2008,sanaa hamri,27000000.0,44352417.0,17352417.0,64.2682111111111
pride and glory,2008,gavin o'connor,30000000.0,31200557.0,1200557.0,4.001856666666667
blindness,2008,fernando meirelles,25000000.0,19844979.0,-5155021.0,-20.620084
che: part one,2008,steven soderbergh,35000000.0,34209066.0,-790934.0,-2.2598114285714286
strange wilderness,2008,fred wolf,20000000.0,6964734.0,-13035266.0,-65.17633000000001
frost/nixon,2008,ron howard,25000000.0,27426335.0,2426335.0,9.70534
stop-loss,2008,kimberly peirce,25000000.0,11212953.0,-13787047.0,-55.148188
two lovers,2008,james gray,9800000.0,16303643.0,6503643.0,66.36370408163266
babylon a.d.,2008,mathieu kassovitz,70000000.0,72109200.0,2109200.0,3.0131428571428573
the good the bad the weird,2008,jee-woon kim,10000000.0,44261209.0,34261209.0,342.61208999999997
passengers,2008,rodrigo garcía,25000000.0,5798974.0,-19201026.0,-76.804104
shutter,2008,masayuki ochiai,8000000.0,48555306.0,40555306.0,506.941325
deception,2008,marcel langenegger,25000000.0,18024545.0,-6975455.0,-27.90182
the eye,2008,david moreau,12000000.0,58010320.0,46010320.0,383.4193333333333
the love guru,2008,marco schnabel,62000000.0,40877556.0,-21122444.0,-34.06845806451613
the informers,2008,gregor jordan,18000000.0,382174.0,-17617826.0,-97.87681111111111
the x files: i want to believe,2008,chris carter,30000000.0,69363381.0,39363381.0,131.21126999999998
wendy and lucy,2008,kelly reichardt,200000.0,1192995.0,992995.0,496.4975
one missed call,2008,eric valette,20000000.0,45847751.0,25847751.0,129.238755
transsiberian,2008,brad anderson,15000000.0,5926410.0,-9073590.0,-60.49060000000001
lakeview terrace,2008,neil labute,20000000.0,44655002.0,24655002.0,123.27501000000001
fireproof,2008,alex kendrick,500000.0,33473297.0,32973297.0,6594.6594000000005
traitor,2008,jeffrey nachmanoff,22000000.0,27675014.0,5675014.0,25.795518181818185
my best friend's girl,2008,howard deutch,20000000.0,41624687.0,21624687.0,108.12343499999999
"new york, i love you",2008,directors,14700000.0,14603177.0,-96823.0,-0.6586598639455783
nothing but the truth,2008,rod lurie,11500000.0,409832.0,-11090168.0,-96.43624347826088
cadillac records,2008,darnell martin,12000000.0,8883644.0,-3116356.0,-25.96963333333333
pontypool,2008,bruce mcdonald,1500000.0,32118.0,-1467882.0,-97.8588
